url,title,location,latitude,longitude,price,description,property_type,available_date,photo_count,first_photo_url,all_photos,contact_info,management_company,amenities,age,ages,any_pets,available,balcony_roof_terrace,bills_included,broadband_included,couples_allowed,deposit,deposit_room_1,deposit_room_2,deposit_room_3,deposit_room_4,disabled_access,furnishings,garage,garden_patio,gender,living_room,max_age,maximum_term,min_age,minimum_term,number_housemates,number_flatmates,occupation,parking,pets_allowed,price_pcm,references,room_type,smalloweding_allowed,smoker,total_number_rooms,vegetarian_vegan
https://www.spareroom.co.uk/flatshare/london/hackney/17894505?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,🌳 4 Rooms in 4-Bedroom Flat – 2 Minutes from Vict,Hackney,51.5420438,-0.0286577,N/A,"Flat shareHackneyE9Area infoHackney Wick StationTube map5-10 minutes walk awayView on map£1,150 pcmdouble£1,150 pcmdouble£1,150 pcmdouble£1,150 pcmdoubleAvailabilityAvailableNowMinimum termNoneMaximum termNoneExtra costDeposit(Room 1)£265.00Deposit(Room 2)£265.00Deposit(Room 3)£266.00Deposit(Room 4)...",Room,now,17,https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/85/96853265.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/85/96853265.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/85/96853263.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/85/96853264.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/85/96853260.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/85/96853261.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/85/96853262.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/85/96853266.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/85/96853267.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/85/96853268.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/85/96853269.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/85/96853270.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/85/96853271.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/85/96853272.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/85/96853273.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/82/15/82155690.jpg, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/LDNOG_14x11.png, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/BR_14x11.png",Free tocontact,Pisoria Ltd,N/A,,,,Now,Yes,Yes,Yes,No,,,,,,No,Furnished,No,No,,shared,,None,,None,,,Available to all,No,No,"£1,150 pcm",No,double,Yes,,,
https://www.spareroom.co.uk/flatshare/london/aldgate_east/17919750?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,🆕3 rooms same house! 2 full Bath. Bills inc! ASAP,Aldgate East,51.5153893152484,-0.0442977834738612,N/A,House shareAldgate EastE1Area infoStepney Green StationTube map5-10 minutes walk awayView on map£950 pcmdouble£950 pcmdouble£980 pcmdoubleAvailabilityAvailableNowMinimum termNoneMaximum termNoneExtra costDeposit(Room 1)£0.00Deposit(Room 2)£0.00Deposit(Room 3)£0.00Bills included?YesAmenitiesFurnishin...,Room,asap,9,https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/06/97060914.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/06/97060914.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/06/97060913.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/06/97060912.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/06/97060915.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/06/97060928.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/06/97060916.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/06/97060931.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/82/15/82155690.jpg, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/TUBE_14x11.png",Free tocontact,Pisoria Ltd,Bills Included,,,No,Now,Yes,Yes,Yes,No,,,,,,No,Furnished,No,Yes,Female,shared,,None,,None,,,Available to all,No,No,£950 pcm,No,double,Yes,No,4,
https://www.spareroom.co.uk/flatshare/london/mile_end/17928923?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,🆕 Next To Qmul! 2 Girls | Bills inc. Safe agency,Mile End,51.5286854339199,-0.0300746727575035,N/A,"Flat shareMile EndE3Area infoMile End StationTube map0-5 minutes walk awayView on map£1,100 pcmdouble£1,050 pcmdoubleAvailabilityAvailableNowMinimum termNoneMaximum termNoneExtra costDeposit(Room 1)£0.00Deposit(Room 2)£0.00Bills included?YesAmenitiesFurnishingsFurnishedParkingNoGarageNoGarden/patioY...",Room,now,13,https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/13/97134795.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/13/97134795.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/13/97134796.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/13/97134791.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/13/97134802.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/13/97134794.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/13/97134804.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/13/97134792.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/13/97134790.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/13/97134801.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/13/97134805.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/13/97134807.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/82/15/82155690.jpg, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/TUBE_14x11.png",Free tocontact,Pisoria Ltd,"Parking, Garden, Bills Included, Furnished",,,No,Now,Yes,Yes,Yes,No,,,,,,No,Furnished,No,Yes,2 Females,shared,,None,,None,,,Available to all,No,No,"£1,100 pcm",No,double,Yes,No,4,
https://www.spareroom.co.uk/flatshare/london/mile_end/17924915?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,🆕 Next To Qmul! 2 Girls In The House! Asap,Mile End,51.5297318326131,-0.038853155654637,N/A,"Flat shareMile EndE3Area infoMile End StationTube map0-5 minutes walk awayView on map£930 pcmdouble£1,079 pcmdoubleAvailabilityAvailableNowMinimum termNoneMaximum termNoneExtra costDeposit(Room 1)£0.00Deposit(Room 2)£0.00Bills included?YesAmenitiesFurnishingsFurnishedParkingNoGarageNoGarden/patioYes...",Room,asap,14,https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/10/97102807.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/10/97102807.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97102803.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97102799.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97102804.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97102801.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97102802.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97102805.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97102808.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97102814.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97102816.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97102817.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97102818.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/82/15/82155690.jpg, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/TUBE_14x11.png",Free tocontact,Pisoria Ltd,"Parking, Garden, Bills Included, Furnished",,,No,Now,Yes,Yes,Yes,No,,,,,,No,Furnished,No,Yes,2 Females,No,,None,,None,,,Available to all,No,No,£930 pcm,No,double,Yes,No,4,
https://www.spareroom.co.uk/flatshare/london/canary_wharf/17925611?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,🆕3 Rooms | 2 Full Bath. Bills Inc! Safe Agency,Canary Wharf,51.5102288473597,-0.0218638133898464,N/A,"Flat shareCanary WharfE14Area infoCanary Wharf StationTube map0-5 minutes walk awayView on map£1,030 pcmdouble£1,080 pcmdouble£1,080 pcmdoubleAvailabilityAvailable21 Aug 2025Minimum termNoneMaximum termNoneExtra costDeposit(Room 1)£0.00Deposit(Room 2)£0.00Deposit(Room 3)£0.00Bills included?YesAmenit...",Room,N/A,16,https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/10/97108220.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/10/97108220.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97108221.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97108219.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97108222.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97108223.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97108224.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97108225.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97108226.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97108228.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97108229.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97108230.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97108231.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97108232.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/82/15/82155690.jpg, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/TUBE_14x11.png, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/DLR_14x11.png",Free tocontact,Pisoria Ltd,Bills Included,,,No,21 Aug 2025,Yes,Yes,Yes,No,,,,,,No,Furnished,No,Yes,"2 Females, 1 Male",shared,,None,,None,,,Available to all,No,No,"£1,030 pcm",No,double,Yes,No,6,
https://www.spareroom.co.uk/flatshare/london/canary_wharf/17885596?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,🌿 3 Rooms in 3-Bedroom Flat – Canary Wharf Area,Canary Wharf,51.5097317,-0.0285834,N/A,"Flat shareCanary WharfE14Area infoWestferry StationTube map0-5 minutes walk awayView on map£1,150 pcmdouble£1,150 pcmdouble£1,150 pcmdoubleAvailabilityAvailable08 Sep 2025Minimum termNoneMaximum termNoneExtra costDeposit(Room 1)£265.00Deposit(Room 2)£263.00Deposit(Room 3)£263.00Bills included?YesAme...",Room,N/A,14,https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/77/96779057.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/77/96779057.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/77/96779061.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/77/96779059.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/77/96779063.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/77/96779062.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/77/96779065.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/77/96779066.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/77/96779064.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/77/96779056.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/77/96779067.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/77/96779058.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/77/96779068.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/82/15/82155690.jpg, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/DLR_14x11.png",Free tocontact,Pisoria Ltd,Bills Included,,,,08 Sep 2025,Yes,Yes,Yes,No,,,,,,No,Furnished,No,No,,shared,,None,,None,,,Available to all,No,No,"£1,150 pcm",No,double,Yes,,,
https://www.spareroom.co.uk/flatshare/london/mile_end/17885577?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,🏡 2 Rooms Available – E3 Location (Mile End/Bow),Mile End,51.5264637,-0.0155629,N/A,"Flat shareMile EndE3Area infoBromley-by-Bow StationTube map0-5 minutes walk awayView on map£1,050 pcmdouble£1,000 pcmdoubleAvailabilityAvailable07 Sep 2025Minimum termNoneMaximum termNoneExtra costDeposit(Room 1)£230.00Deposit(Room 2)£242.00Bills included?YesAmenitiesFurnishingsFurnishedParkingNoGar...",Room,N/A,8,https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/77/96778906.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/77/96778906.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/77/96778904.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/77/96778907.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/77/96778909.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/77/96778910.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/77/96778903.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/82/15/82155690.jpg, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/TUBE_14x11.png",Free tocontact,Pisoria Ltd,"Parking, Bills Included, Furnished",,,No,07 Sep 2025,Yes,Yes,Yes,No,,,,,,No,Furnished,No,No,2 Females,shared,,None,,None,,,Available to all,No,No,"£1,050 pcm",No,double,Yes,No,4,
https://www.spareroom.co.uk/flatshare/london/canary_wharf/17925574?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,🆕3 rooms | All bills inc | Canary Wharf doorstep,Canary Wharf,51.5129465764159,-0.0241097059381054,N/A,"House shareCanary WharfE14Area infoWestferry StationTube map0-5 minutes walk awayView on map£950 pcmdouble£1,049 pcmdouble£1,100 pcmdoubleAvailabilityAvailableNowMinimum termNoneMaximum termNoneExtra costDeposit(Room 1)£0.00Deposit(Room 2)£0.00Deposit(Room 3)£0.00Bills included?YesAmenitiesFurnishin...",Room,now,19,https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/10/97107925.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/10/97107925.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97107926.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97107927.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97107928.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97107930.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97107946.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97107947.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97107950.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97107952.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97107954.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97107953.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97107955.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97107956.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97107957.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97107958.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97107959.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/10/97107960.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/82/15/82155690.jpg, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/DLR_14x11.png",Free tocontact,Pisoria Ltd,Bills Included,,,No,Now,Yes,Yes,Yes,No,,,,,,No,Furnished,No,Yes,Female,shared,,None,,None,,,Available to all,No,No,£950 pcm,No,double,Yes,No,4,
https://www.spareroom.co.uk/flatshare/london/hornsey_lane/17892661?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,Selection Of Studio Flats London N6 (Lin),Hornsey Lane,51.5695803,-0.141061,N/A,"Flat
        
        to rentHornsey LaneN6Area infoArchway StationTube map10-15 minutes walk awayView on map£1,450 pcm(whole property)This ad is for a Studio flatAvailabilityAvailableNowMinimum term12 monthsMaximum termNoneExtra costSecurity deposit£500.00AmenitiesFurnishingsFurnishedParkingNoGarag...",Studio,now,17,https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/83/96838862.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/83/96838862.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/83/96838863.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/83/96838864.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/83/96838865.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/83/96838867.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/83/96838869.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/83/96838898.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/83/96838899.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/83/96838900.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/83/96838903.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/83/96838904.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/83/96838905.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/83/96838907.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/83/96838908.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/83/96838910.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/83/96838911.jpg, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/TUBE_14x11.png",Free tocontact,North Kensington Property Consultants,"Parking, Furnished",,,,Now,No,,,,,,,,,No,Furnished,No,Yes,,own,,None,,12 months,,,Available to all,No,No,,Yes,,Yes,,,
https://www.spareroom.co.uk/flatshare/greater_london/greenford/16747650?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,2 X  Rooms To Let Greenford Middlesex  (Mans),N/A,51.5263799251187,-0.358723750989336,N/A,House shareGreenfordUB6Area infoSouth Greenford StationTube map10-15 minutes walk awayView on map£630 pcmsingleAvailabilityAvailableNowMinimum term6 monthsMaximum termNoneExtra costDeposit£630.00Bills included?YesAmenitiesFurnishingsFurnishedParkingYesGarageNoGarden/patioYesBalcony/roof terraceNoDis...,Room,now,7,https://photos2.spareroom.co.uk/images/flatshare/listings/large/88/19/88196237.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/88/19/88196237.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/88/19/88196238.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/88/19/88196239.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/88/19/88196240.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/88/19/88196241.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/88/19/88196243.jpg, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/BR_14x11.png",Free tocontact,North Kensington Property Consultants,"Parking, Garden, Balcony, Bills Included, Furnished",,,No,Now,No,Yes,Yes,No,£630.00,,,,,No,Furnished,No,Yes,"1 Female, 2 Males",shared,,None,,6 months,,,Available to all,Yes,No,£630 pcm,Yes,single,Yes,No,3,
https://www.spareroom.co.uk/flatshare/london/north_kensington/11126200?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,"Medium Size Room, North Kensington (Dalgarno)",North Kensington,51.5222414668153,-0.223430053819101,N/A,Flat shareNorth KensingtonW10Area infoLadbroke Grove StationTube map15-20 minutes walk awayView on map£760 pcmsingleAvailabilityAvailableNowMinimum term6 monthsMaximum termNoneShort lets consideredExtra costDeposit£0.00Bills included?YesAmenitiesFurnishingsFurnishedParkingNoGarageNoGarden/patioNoBal...,Room,now,11,https://photos2.spareroom.co.uk/images/flatshare/listings/large/51/42/51426625.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/51/42/51426625.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/51/42/51426643.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/51/42/51426652.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/51/42/51426661.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/51/42/51426682.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/51/42/51426709.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/91/22/91224306.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/91/22/91224307.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/91/22/91224310.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/91/22/91224311.jpg, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/TUBE_14x11.png",Free tocontact,North Kensington Property Consultants,"Parking, Garden, Bills Included, Furnished",,,No,Now,No,Yes,Yes,No,£0.00,,,,,No,Furnished,No,No,"1 Female, 1 Male",shared,,None,,6 months,,,Available to all,No,No,£760 pcm,No,single,No,No,2,
https://www.spareroom.co.uk/flatshare/london/cricklewood/17919999?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,Double Room Cricklewood NW2 (Han),Cricklewood,51.5610386,-0.2139921,N/A,House shareCricklewoodNW2Area infoCricklewood StationTube map5-10 minutes walk awayView on map£775 pcmdoubleAvailabilityAvailableNowMinimum term3 monthsMaximum termNoneExtra costDeposit£775.00Bills included?YesAmenitiesFurnishingsFurnishedParkingYesGarageNoGarden/patioNoBalcony/roof terraceNoDisable...,Room,now,9,https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/06/97062847.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/06/97062847.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/06/97062850.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/06/97062851.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/06/97062852.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/06/97062853.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/06/97062856.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/06/97062857.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/06/97062858.jpg, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/BR_14x11.png",Free tocontact,North Kensington Property Consultants,"Parking, Garden, Balcony, Bills Included, Furnished",,,No,Now,No,Yes,Yes,No,£775.00,,,,,No,Furnished,No,No,"1 Female, 1 Male",shared,,None,,3 months,,,Available to all,Yes,No,£775 pcm,Yes,double,No,No,3,
https://www.spareroom.co.uk/flatshare/greater_london/kingsbury/7962130?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,"Ensuite Double Bedsit, Kingsbury, HA3 (St.P)",N/A,51.5877668730918,-0.287943100859466,N/A,"House shareKingsburyHA3Area infoKingsbury StationTube map10-15 minutes walk awayView on map£875 pcmdouble En suiteAvailabilityAvailable31 Aug 2025Minimum term12 monthsMaximum termNoneExtra costDeposit£1,005.00Bills included?YesAmenitiesFurnishingsFurnishedParkingYesGarageNoGarden/patioYesBalcony/roo...",House,N/A,17,https://photos2.spareroom.co.uk/images/flatshare/listings/large/92/09/92093510.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/92/09/92093510.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/92/09/92093512.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/92/09/92093511.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/92/09/92093516.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/92/10/92109486.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/92/10/92109487.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/92/10/92109488.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/92/10/92109490.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/92/10/92109491.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/95/33/95335967.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/95/33/95335966.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/95/33/95335968.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/95/33/95335969.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/95/33/95335970.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/95/33/95335971.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/95/33/95335972.jpg, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/TUBE_14x11.png",Free tocontact,North Kensington Property Consultants,"Parking, Garden, Balcony, Ensuite, Bills Included, Furnished",,,No,31 Aug 2025,No,Yes,Yes,No,"£1,005.00",,,,,No,Furnished,No,Yes,"1 Female, 1 Male",No,,None,,12 months,,,Available to all,Yes,No,£875 pcm,Yes,double En suite,Yes,No,3,
https://www.spareroom.co.uk/flatshare/greater_london/hillingdon/17830286?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,Double Room Hillingdon UB10 (Mish),N/A,51.5396122,-0.4523489,N/A,House shareHillingdonUB10Area infoHillingdon StationTube map5-10 minutes walk awayView on map£710 pcmdoubleAvailabilityAvailableNowMinimum term6 monthsMaximum termNoneExtra costDeposit£710.00Bills included?YesAmenitiesFurnishingsFurnishedParkingYesGarageNoGarden/patioYesBalcony/roof terraceNoDisable...,Room,now,4,https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/31/96313643.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/31/96313643.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/31/96313644.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/31/96313645.jpg, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/TUBE_14x11.png",Free tocontact,North Kensington Property Consultants,"Parking, Garden, Balcony, Bills Included, Furnished",,,No,Now,No,Yes,Yes,No,£710.00,,,,,No,Furnished,No,Yes,"1 Female, 1 Male",shared,,None,,6 months,,,Available to all,Yes,No,£710 pcm,Yes,double,Yes,No,3,
